chart_id,close_val,volume,high,chain_id,Liquity,coin_id,date_val
595,725.43,0,0,1,0,6,"2023-08-19 14:08:45"
596,9407240,8008.39,0,1,0,12,"2023-08-19 14:08:45"
597,725.43,0,0,1,0,6,"2023-08-19 14:09:20"
598,9407240,8008.39,0,1,0,12,"2023-08-19 14:09:20"
599,725.43,0,0,1,0,6,"2023-08-19 14:09:55"
600,9407240,8008.39,0,1,0,12,"2023-08-19 14:09:55"
601,725.43,0,0,1,0,6,"2023-08-19 14:10:30"
602,9407240,8008.39,0,1,0,12,"2023-08-19 14:10:30"
603,725.43,0,0,1,0,6,"2023-08-19 14:11:05"
604,9407240,8008.39,0,1,0,12,"2023-08-19 14:11:05"
605,725.43,0,0,1,0,6,"2023-08-19 14:11:40"
606,9407240,8008.39,0,1,0,12,"2023-08-19 14:11:40"
607,725.43,0,0,1,0,6,"2023-08-19 14:12:15"
608,9407240,8008.39,0,1,0,12,"2023-08-19 14:12:15"
609,725.43,0,0,1,0,6,"2023-08-19 14:12:50"
610,9407240,8008.39,0,1,0,12,"2023-08-19 14:12:50"
611,725.43,0,0,1,0,6,"2023-08-19 14:13:25"
612,9407240,8008.39,0,1,0,12,"2023-08-19 14:13:25"
613,9404820,8006.33,0,1,0,12,"2023-08-19 14:14:00"
614,725.43,0,0,1,0,6,"2023-08-19 14:14:00"
615,725.43,0,0,1,0,6,"2023-08-19 14:14:35"
616,9404820,8006.33,0,1,0,12,"2023-08-19 14:14:35"
617,725.43,0,0,1,0,6,"2023-08-19 14:15:10"
618,9404650,8006.19,0,1,0,12,"2023-08-19 14:15:10"
619,725.43,0,0,1,0,6,"2023-08-19 14:15:45"
620,9404650,8006.19,0,1,0,12,"2023-08-19 14:15:45"
621,725.43,0,0,1,0,6,"2023-08-19 14:16:20"
622,9404650,8006.19,0,1,0,12,"2023-08-19 14:16:20"
623,725.43,0,0,1,0,6,"2023-08-19 14:16:55"
624,9404650,8006.19,0,1,0,12,"2023-08-19 14:16:55"
625,725.43,0,0,1,0,6,"2023-08-19 14:17:30"
626,9404650,8006.19,0,1,0,12,"2023-08-19 14:17:30"
627,725.43,0,0,1,0,6,"2023-08-19 14:18:05"
628,9404650,8006.19,0,1,0,12,"2023-08-19 14:18:05"
629,725.43,0,0,1,0,6,"2023-08-19 14:18:40"
630,9404430,8006,0,1,0,12,"2023-08-19 14:18:40"
631,725.43,0,0,1,0,6,"2023-08-19 14:19:15"
632,9404430,8006,0,1,0,12,"2023-08-19 14:19:15"
633,725.43,0,0,1,0,6,"2023-08-19 14:19:50"
634,9404430,8006,0,1,0,12,"2023-08-19 14:19:50"
635,725.43,0,0,1,0,6,"2023-08-19 14:20:25"
636,9404430,8006,0,1,0,12,"2023-08-19 14:20:25"
637,9404430,8006,0,1,0,12,"2023-08-19 14:21:00"
638,725.43,0,0,1,0,6,"2023-08-19 14:21:00"
639,725.43,0,0,1,0,6,"2023-08-19 14:21:35"
640,9404430,8006,0,1,0,12,"2023-08-19 14:21:35"
641,725.43,0,0,1,0,6,"2023-08-19 14:22:10"
642,9404430,8006,0,1,0,12,"2023-08-19 14:22:10"
643,725.43,0,0,1,0,6,"2023-08-19 14:22:45"
644,9404430,8006,0,1,0,12,"2023-08-19 14:22:45"
645,725.43,0,0,1,0,6,"2023-08-19 14:23:20"
646,9405380,8006.81,0,1,0,12,"2023-08-19 14:23:20"
647,725.43,0,0,1,0,6,"2023-08-19 14:23:55"
648,9405380,8006.81,0,1,0,12,"2023-08-19 14:23:55"
649,725.43,0,0,1,0,6,"2023-08-19 14:24:30"
650,9405380,8006.81,0,1,0,12,"2023-08-19 14:24:30"
651,725.43,0,0,1,0,6,"2023-08-19 14:25:05"
652,9405380,8006.81,0,1,0,12,"2023-08-19 14:25:05"
653,725.43,0,0,1,0,6,"2023-08-19 14:25:40"
654,9405380,8006.81,0,1,0,12,"2023-08-19 14:25:40"
655,725.43,0,0,1,0,6,"2023-08-19 14:26:15"
656,9405380,8006.81,0,1,0,12,"2023-08-19 14:26:16"
657,0.201363,2121050,0.211798,1,39,5,"2023-08-19 14:38:27"
658,0.334148,57240700,0.333865,1,64,3,"2023-08-19 14:38:27"
659,4.96,17102300,4.98,1,58,2,"2023-08-19 14:38:27"
660,4.96,17055300,4.98,1,58,2,"2023-08-19 14:39:33"
661,0.201403,2122030,0.211798,1,39,5,"2023-08-19 14:39:34"
662,725.43,0,0,1,0,6,"2023-08-19 14:41:08"
663,9404500,8006.06,0,1,0,12,"2023-08-19 14:41:08"
664,725.43,0,0,1,0,6,"2023-08-19 14:41:43"
665,9404500,8006.06,0,1,0,12,"2023-08-19 14:41:43"
666,725.43,0,0,1,0,6,"2023-08-19 14:42:18"
667,9404500,8006.06,0,1,0,12,"2023-08-19 14:42:18"
668,725.43,0,0,1,0,6,"2023-08-19 14:42:53"
669,9404500,8006.06,0,1,0,12,"2023-08-19 14:42:53"
670,725.43,0,0,1,0,6,"2023-08-19 14:43:27"
671,9407010,8008.19,0,1,0,12,"2023-08-19 14:43:28"
672,725.43,0,0,1,0,6,"2023-08-19 14:44:03"
673,9407010,8008.19,0,1,0,12,"2023-08-19 14:44:03"
674,725.43,0,0,1,0,6,"2023-08-19 14:44:38"
675,9407010,8008.19,0,1,0,12,"2023-08-19 14:44:39"
676,725.43,0,0,1,0,6,"2023-08-19 14:45:13"
677,9407010,8008.19,0,1,0,12,"2023-08-19 14:45:14"
678,9407010,8008.19,0,1,0,12,"2023-08-19 14:45:49"
679,725.43,0,0,1,0,6,"2023-08-19 14:45:49"
680,725.43,0,0,1,0,6,"2023-08-19 14:46:24"
681,9407010,8008.19,0,1,0,12,"2023-08-19 14:46:24"
682,725.43,0,0,1,0,6,"2023-08-19 14:46:59"
683,9403000,8004.78,0,1,0,12,"2023-08-19 14:46:59"
684,725.43,0,0,1,0,6,"2023-08-19 14:47:35"
685,9403000,8004.78,0,1,0,12,"2023-08-19 14:47:35"
686,725.43,0,0,1,0,6,"2023-08-19 14:48:10"
687,9403000,8004.78,0,1,0,12,"2023-08-19 14:48:10"
688,725.43,0,0,1,0,6,"2023-08-19 14:48:45"
689,9403000,8004.78,0,1,0,12,"2023-08-19 14:48:45"
690,725.43,0,0,1,0,6,"2023-08-19 14:49:20"
691,9403000,8004.78,0,1,0,12,"2023-08-19 14:49:20"
692,725.43,0,0,1,0,6,"2023-08-19 14:49:55"
693,9403000,8004.78,0,1,0,12,"2023-08-19 14:49:55"
694,9400090,8002.3,0,1,0,12,"2023-08-19 14:50:30"
695,725.43,0,0,1,0,6,"2023-08-19 14:50:30"
696,725.43,0,0,1,0,6,"2023-08-19 14:51:05"
697,9400090,8002.3,0,1,0,12,"2023-08-19 14:51:05"
698,725.43,0,0,1,0,6,"2023-08-19 14:51:40"
699,9400090,8002.3,0,1,0,12,"2023-08-19 14:51:40"
700,725.43,0,0,1,0,6,"2023-08-19 14:52:15"
701,9400090,8002.3,0,1,0,12,"2023-08-19 14:52:15"
702,725.43,0,0,1,0,6,"2023-08-19 14:52:50"
703,9400090,8002.3,0,1,0,12,"2023-08-19 14:52:50"
704,725.43,0,0,1,0,6,"2023-08-19 14:53:25"
705,9400090,8002.3,0,1,0,12,"2023-08-19 14:53:25"
706,725.43,0,0,1,0,6,"2023-08-19 14:54:00"
707,9400090,8002.3,0,1,0,12,"2023-08-19 14:54:00"
708,725.43,0,0,1,0,6,"2023-08-19 14:54:35"
709,9400090,8002.3,0,1,0,12,"2023-08-19 14:54:35"
710,9399880,8002.13,0,1,0,12,"2023-08-19 14:55:10"
711,725.43,0,0,1,0,6,"2023-08-19 14:55:10"
712,725.43,0,0,1,0,6,"2023-08-19 14:55:45"
713,9399880,8002.13,0,1,0,12,"2023-08-19 14:55:45"
714,725.43,0,0,1,0,6,"2023-08-19 14:56:20"
715,9399880,8002.13,0,1,0,12,"2023-08-19 14:56:20"
716,725.43,0,0,1,0,6,"2023-08-19 14:56:55"
717,9399880,8002.13,0,1,0,12,"2023-08-19 14:56:55"
718,725.43,0,0,1,0,6,"2023-08-19 14:57:30"
719,9399880,8002.13,0,1,0,12,"2023-08-19 14:57:30"
720,725.43,0,0,1,0,6,"2023-08-19 14:58:05"
721,9399880,8002.13,0,1,0,12,"2023-08-19 14:58:05"
722,725.43,0,0,1,0,6,"2023-08-19 14:58:40"
723,9398450,8000.91,0,1,0,12,"2023-08-19 14:58:40"
724,4.95,17163100,4.98,1,58,2,"2023-08-19 14:59:18"
725,0.200917,2117900,0.211798,1,39,5,"2023-08-19 14:59:18"
726,45.21,4498840,45.75,1,41,4,"2023-08-19 14:59:18"
727,45.19,3474870,45.75,1,41,4,"2023-08-19 15:19:01"
728,4.94,16857300,4.98,1,58,2,"2023-08-19 15:19:02"
729,0.200522,2126180,0.211798,1,39,5,"2023-08-19 15:19:02"
730,0.333296,42970900,0.334219,1,64,3,"2023-08-19 15:19:02"
731,518558,186.94,0,1,0,10,"2023-08-19 15:19:02"
732,0.00027395,10006.5,0.00027399,1,1,11,"2023-08-19 15:19:02"
733,0.001478,17029.6,0.00148864,1,1,7,"2023-08-19 15:19:02"
734,977278,0,0,1,0,9,"2023-08-19 15:30:59"
735,977278,0,0,1,0,9,"2023-08-19 15:31:28"
736,4.92,17233400,4.98,1,58,2,"2023-08-19 15:31:37"
737,0.331026,43680900,0.334219,1,64,3,"2023-08-19 15:31:37"
738,0.199795,2114800,0.211798,1,39,5,"2023-08-19 15:31:38"
739,0.00027407,9984.3,0.00027442,1,1,11,"2023-08-19 15:31:38"
740,45.01,3475660,45.75,1,41,4,"2023-08-19 15:31:38"
741,0.00147504,16995.4,0.00148864,1,1,7,"2023-08-19 15:31:38"
742,977278,0,0,1,0,9,"2023-08-19 15:32:42"
743,977278,0,0,1,0,9,"2023-08-19 15:33:11"
744,977278,0,0,1,0,9,"2023-08-19 15:33:41"
745,977278,0,0,1,0,9,"2023-08-19 15:34:11"
746,977278,0,0,1,0,9,"2023-08-19 15:34:41"
747,977278,0,0,1,0,9,"2023-08-19 15:35:11"
748,977278,0,0,1,0,9,"2023-08-19 15:35:42"
749,977278,0,0,1,0,9,"2023-08-19 15:36:11"
750,4.92,17230000,4.98,1,58,2,"2023-08-19 15:36:24"
751,0.200107,2115850,0.211798,1,39,5,"2023-08-19 15:36:24"
752,0.332328,56910700,0.334219,1,64,3,"2023-08-19 15:36:24"
753,45.03,3479440,45.75,1,41,4,"2023-08-19 15:36:24"
754,0.00147054,16943.6,0.00148864,1,1,7,"2023-08-19 15:36:25"
755,972961,0,0,1,0,9,"2023-08-19 15:37:24"
756,972961,0,0,1,0,9,"2023-08-19 15:37:53"
757,972961,0,0,1,0,9,"2023-08-19 15:38:24"
758,972961,0,0,1,0,9,"2023-08-19 15:38:54"
759,972961,0,0,1,0,9,"2023-08-19 15:39:24"
760,972961,0,0,1,0,9,"2023-08-19 15:39:54"
761,972961,0,0,1,0,9,"2023-08-19 15:40:24"
762,972961,0,0,1,0,9,"2023-08-19 15:40:54"
763,972961,0,0,1,0,9,"2023-08-19 15:41:24"
764,972961,0,0,1,0,9,"2023-08-19 15:41:54"
765,972961,0,0,1,0,9,"2023-08-19 15:42:24"
766,972961,0,0,1,0,9,"2023-08-19 15:42:54"
767,972961,0,0,1,0,9,"2023-08-19 15:43:24"
768,972961,0,0,1,0,9,"2023-08-19 15:43:54"
769,972961,0,0,1,0,9,"2023-08-19 15:44:25"
770,972961,0,0,1,0,9,"2023-08-19 15:44:54"
771,972961,0,0,1,0,9,"2023-08-19 15:45:24"
772,972961,0,0,1,0,9,"2023-08-19 15:45:54"
773,972961,0,0,1,0,9,"2023-08-19 15:46:25"
774,972961,0,0,1,0,9,"2023-08-19 15:46:54"
775,972961,0,0,1,0,9,"2023-08-19 15:47:24"
776,972961,0,0,1,0,9,"2023-08-19 15:47:57"
777,972961,0,0,1,0,9,"2023-08-19 15:48:24"
778,972961,0,0,1,0,9,"2023-08-19 15:48:54"
779,972961,0,0,1,0,9,"2023-08-19 15:49:24"
780,972961,0,0,1,0,9,"2023-08-19 15:49:54"
781,972961,0,0,1,0,9,"2023-08-19 15:50:24"
782,972961,0,0,1,0,9,"2023-08-19 15:50:54"
783,972961,0,0,1,0,9,"2023-08-19 15:51:24"
784,972961,0,0,1,0,9,"2023-08-19 15:51:54"
785,972961,0,0,1,0,9,"2023-08-19 15:52:25"
786,972961,0,0,1,0,9,"2023-08-19 15:52:54"
787,972961,0,0,1,0,9,"2023-08-19 15:53:24"
788,972961,0,0,1,0,9,"2023-08-19 15:53:54"
789,972961,0,0,1,0,9,"2023-08-19 15:54:24"
790,972961,0,0,1,0,9,"2023-08-19 15:54:54"
791,972961,0,0,1,0,9,"2023-08-19 15:55:24"
792,972961,0,0,1,0,9,"2023-08-19 15:55:54"
793,972961,0,0,1,0,9,"2023-08-19 15:56:24"
794,972961,0,0,1,0,9,"2023-08-19 15:56:54"
795,972961,0,0,1,0,9,"2023-08-19 15:57:24"
796,972961,0,0,1,0,9,"2023-08-19 15:57:54"
797,972961,0,0,1,0,9,"2023-08-19 15:58:24"
798,972961,0,0,1,0,9,"2023-08-19 15:58:54"
799,972961,0,0,1,0,9,"2023-08-19 15:59:24"
800,972961,0,0,1,0,9,"2023-08-19 15:59:54"
801,972961,0,0,1,0,9,"2023-08-19 16:00:24"
802,972961,0,0,1,0,9,"2023-08-19 16:00:54"
803,972961,0,0,1,0,9,"2023-08-19 16:01:24"
804,972961,0,0,1,0,9,"2023-08-19 16:01:54"
805,972961,0,0,1,0,9,"2023-08-19 16:02:25"
806,972961,0,0,1,0,9,"2023-08-19 16:02:55"
807,972961,0,0,1,0,9,"2023-08-19 16:03:24"
808,972961,0,0,1,0,9,"2023-08-19 16:03:54"
809,972961,0,0,1,0,9,"2023-08-19 16:04:25"
810,972961,0,0,1,0,9,"2023-08-19 16:04:54"
811,972961,0,0,1,0,9,"2023-08-19 16:05:24"
812,972961,0,0,1,0,9,"2023-08-19 16:05:54"
813,972961,0,0,1,0,9,"2023-08-19 16:06:24"
814,44.99,3333600,45.75,1,41,4,"2023-08-19 16:06:35"
815,21.78,260258000,22.15,1,75,1,"2023-08-19 16:06:35"
816,0.199965,2113040,0.211798,1,39,5,"2023-08-19 16:06:35"
817,9361460,9020.85,0,1,0,12,"2023-08-19 16:06:38"
818,516065,186.05,0,1,0,10,"2023-08-19 16:07:53"
819,973764,0,0,1,0,9,"2023-08-19 16:07:54"
820,973764,0,0,1,0,9,"2023-08-19 16:08:24"
821,973764,0,0,1,0,9,"2023-08-19 16:08:54"
822,973764,0,0,1,0,9,"2023-08-19 16:09:24"
823,973764,0,0,1,0,9,"2023-08-19 16:09:55"
824,973764,0,0,1,0,9,"2023-08-19 16:10:25"
825,973764,0,0,1,0,9,"2023-08-19 16:10:55"
826,973764,0,0,1,0,9,"2023-08-19 16:11:25"
827,973764,0,0,1,0,9,"2023-08-19 16:11:55"
828,973764,0,0,1,0,9,"2023-08-19 16:12:24"
829,973764,0,0,1,0,9,"2023-08-19 16:12:55"
830,973764,0,0,1,0,9,"2023-08-19 16:13:24"
831,973764,0,0,1,0,9,"2023-08-19 16:13:55"
832,973764,0,0,1,0,9,"2023-08-19 16:14:24"
833,973764,0,0,1,0,9,"2023-08-19 16:14:55"
834,973764,0,0,1,0,9,"2023-08-19 16:15:24"
835,973764,0,0,1,0,9,"2023-08-19 16:15:55"
836,973764,0,0,1,0,9,"2023-08-19 16:16:24"
837,973764,0,0,1,0,9,"2023-08-19 16:16:55"
838,973764,0,0,1,0,9,"2023-08-19 16:17:25"
839,973764,0,0,1,0,9,"2023-08-19 16:17:55"
840,973148,0,0,1,0,9,"2023-08-20 10:11:02"
841,973148,0,0,1,0,9,"2023-08-20 10:11:32"
842,973148,0,0,1,0,9,"2023-08-20 10:12:03"
843,973148,0,0,1,0,9,"2023-08-20 10:12:32"
844,973148,0,0,1,0,9,"2023-08-20 10:13:04"
845,973148,0,0,1,0,9,"2023-08-20 10:13:32"
846,973148,0,0,1,0,9,"2023-08-20 10:14:02"
847,973148,0,0,1,0,9,"2023-08-20 10:14:32"
848,973148,0,0,1,0,9,"2023-08-20 10:15:02"
849,973148,0,0,1,0,9,"2023-08-20 10:15:32"
850,973148,0,0,1,0,9,"2023-08-20 10:16:02"
851,973148,0,0,1,0,9,"2023-08-20 10:16:32"
852,973148,0,0,1,0,9,"2023-08-20 10:17:02"
853,973148,0,0,1,0,9,"2023-08-20 10:17:32"
854,973148,0,0,1,0,9,"2023-08-20 10:18:02"
855,973148,0,0,1,0,9,"2023-08-20 10:18:32"
856,973148,0,0,1,0,9,"2023-08-20 10:19:03"
857,973148,0,0,1,0,9,"2023-08-20 10:19:32"
858,973148,0,0,1,0,9,"2023-08-20 10:20:02"
859,973148,0,0,1,0,9,"2023-08-20 10:20:32"
860,973148,0,0,1,0,9,"2023-08-20 10:21:02"
861,973148,0,0,1,0,9,"2023-08-20 10:21:32"
862,973148,0,0,1,0,9,"2023-08-20 10:22:02"
863,973148,0,0,1,0,9,"2023-08-20 10:22:33"
864,973148,0,0,1,0,9,"2023-08-20 10:23:02"
865,973148,0,0,1,0,9,"2023-08-20 10:23:32"
866,973148,0,0,1,0,9,"2023-08-20 10:24:02"
867,973148,0,0,1,0,9,"2023-08-20 10:24:32"
868,973148,0,0,1,0,9,"2023-08-20 10:25:02"
869,973148,0,0,1,0,9,"2023-08-20 10:25:32"
870,973148,0,0,1,0,9,"2023-08-20 10:26:02"
871,973148,0,0,1,0,9,"2023-08-20 10:26:32"
872,973148,0,0,1,0,9,"2023-08-20 10:27:02"
873,973148,0,0,1,0,9,"2023-08-20 10:27:33"
874,973148,0,0,1,0,9,"2023-08-20 10:28:03"
875,973148,0,0,1,0,9,"2023-08-20 10:28:32"
876,973148,0,0,1,0,9,"2023-08-20 10:29:02"
877,973148,0,0,1,0,9,"2023-08-20 10:29:32"
878,973148,0,0,1,0,9,"2023-08-20 10:30:02"
879,973148,0,0,1,0,9,"2023-08-20 10:30:32"
880,973148,0,0,1,0,9,"2023-08-20 10:31:03"
881,973148,0,0,1,0,9,"2023-08-20 10:31:32"
882,973148,0,0,1,0,9,"2023-08-20 10:32:03"
883,973148,0,0,1,0,9,"2023-08-20 10:32:33"
884,973148,0,0,1,0,9,"2023-08-20 10:33:03"
885,973148,0,0,1,0,9,"2023-08-20 10:33:33"
886,973148,0,0,1,0,9,"2023-08-20 10:34:03"
887,973148,0,0,1,0,9,"2023-08-20 10:34:33"
888,974166,0,0,1,0,9,"2023-08-20 10:35:03"
889,974166,0,0,1,0,9,"2023-08-20 10:35:33"
890,974166,0,0,1,0,9,"2023-08-20 10:36:03"
891,974166,0,0,1,0,9,"2023-08-20 10:36:33"
892,974166,0,0,1,0,9,"2023-08-20 10:37:03"
893,974166,0,0,1,0,9,"2023-08-20 10:37:33"
894,974166,0,0,1,0,9,"2023-08-20 10:38:03"
895,974166,0,0,1,0,9,"2023-08-20 10:38:33"
896,974166,0,0,1,0,9,"2023-08-20 10:39:03"
897,974166,0,0,1,0,9,"2023-08-20 10:39:33"
898,21.81,225098000,22.15,1,75,1,"2023-08-20 10:39:44"
899,45.23,2424430,45.75,1,41,4,"2023-08-20 10:39:44"
900,0.202816,1749990,0.204557,1,39,5,"2023-08-20 10:39:45"
901,8909390,10438.2,0,1,0,12,"2023-08-20 10:39:46"
902,0.00027587,8762.61,0.00028184,1,1,11,"2023-08-20 10:39:47"
903,0.333025,40569900,0.338283,1,64,3,"2023-08-20 10:39:48"
904,516512,151.27,0,1,0,10,"2023-08-20 10:41:02"
905,974166,0,0,1,0,9,"2023-08-20 10:41:03"
906,974166,0,0,1,0,9,"2023-08-20 10:41:33"
907,974166,0,0,1,0,9,"2023-08-20 10:42:03"
908,974166,0,0,1,0,9,"2023-08-20 10:42:33"
909,974166,0,0,1,0,9,"2023-08-20 10:43:04"
910,974166,0,0,1,0,9,"2023-08-20 10:43:34"
911,974166,0,0,1,0,9,"2023-08-20 10:44:04"
912,974166,0,0,1,0,9,"2023-08-20 10:44:34"
913,974166,0,0,1,0,9,"2023-08-20 10:45:04"
914,974166,0,0,1,0,9,"2023-08-20 10:45:34"
915,974166,0,0,1,0,9,"2023-08-20 10:46:04"
916,974166,0,0,1,0,9,"2023-08-20 10:46:34"
917,974166,0,0,1,0,9,"2023-08-20 10:47:04"
918,974166,0,0,1,0,9,"2023-08-20 10:47:34"
919,974166,0,0,1,0,9,"2023-08-20 10:48:04"
920,4.81,14880800,4.94,1,58,2,"2023-08-22 11:30:52"
921,0.193488,1736010,0.203872,1,39,5,"2023-08-22 11:30:52"
922,4.82,14757400,4.94,1,58,2,"2023-08-22 11:32:10"
923,0.193648,1737830,0.203872,1,39,5,"2023-08-22 11:32:10"
924,42.71,3027740,44.82,1,41,4,"2023-08-22 11:32:11"
925,0.318114,38032900,0.328088,1,64,3,"2023-08-22 11:32:11"
926,4.82,14768100,4.94,1,58,2,"2023-08-22 11:33:35"
927,0.193699,1739620,0.203872,1,39,5,"2023-08-22 11:33:35"
928,42.72,3029060,44.82,1,41,4,"2023-08-22 11:33:35"
929,0.318221,38027500,0.328088,1,64,3,"2023-08-22 11:33:36"
930,511176,482.65,0,1,0,10,"2023-08-22 11:33:36"
931,0.00144943,16700.7,0.00147419,1,1,7,"2023-08-22 11:33:38"
932,0.00026941,7785.29,0.00028698,1,1,11,"2023-08-22 11:33:38"
933,4.82,14778500,4.94,1,58,2,"2023-08-22 11:35:06"
934,0.00144967,16703.4,0.00147419,1,1,7,"2023-08-22 11:35:06"
935,0.00026941,7785.29,0.00028698,1,1,11,"2023-08-22 11:35:06"
936,4.92,19117800,4.94,1,58,2,"2023-08-22 19:50:53"
937,0.196767,1918800,0.203148,1,39,5,"2023-08-22 19:50:53"
938,956089,0,0,1,0,9,"2023-08-22 19:50:55"
939,8626920,9874.93,0,1,0,12,"2023-08-22 19:50:55"
940,43.1,2831860,44.52,1,41,4,"2023-08-22 19:50:55"
941,20.63,430861000,21.24,1,75,1,"2023-08-22 19:50:55"
942,43.1,2838360,44.52,1,41,4,"2023-08-22 19:56:54"
943,503887,106.04,0,1,0,10,"2023-08-22 19:56:54"
944,0.325688,56645500,0.32639,1,64,3,"2023-08-22 19:56:54"
945,0.196779,1919400,0.203148,1,39,5,"2023-08-22 19:56:54"
946,572771,0,0,1,0,8,"2023-08-22 19:56:54"
947,0.00143874,16220.8,0.00146862,1,1,7,"2023-08-22 19:56:54"
948,4.91,18813300,4.94,1,58,2,"2023-08-22 19:56:54"
949,510880,230.8,0,1,0,10,"2023-08-24 14:02:55"
950,0.322352,38297700,0.332665,1,64,3,"2023-08-24 14:04:01"
951,0.00144729,16314.8,0.00148623,1,1,7,"2023-08-24 14:04:01"
952,653.1,0,0,1,0,6,"2023-08-24 14:04:01"
953,510880,230.8,0,1,0,10,"2023-08-24 14:04:02"
954,0.00144729,16314.8,0.00148623,1,1,7,"2023-08-24 14:06:13"
955,534910,0,0,1,0,8,"2023-08-24 14:06:13"
956,653.1,0,0,1,0,6,"2023-08-24 14:06:13"
957,0.00026881,10429.1,0.00027335,1,1,11,"2023-08-24 14:06:13"
958,43.14,1589520,44.4,1,41,4,"2023-08-24 14:06:13"
959,961631,0,0,1,0,9,"2023-08-24 14:06:13"
960,0.193514,1581430,0.20392,1,39,5,"2023-08-24 14:06:14"
961,510880,230.8,0,1,0,10,"2023-08-24 14:07:55"
962,0.193624,1583170,0.20392,1,39,5,"2023-08-24 14:07:55"
963,0.322694,38278300,0.332665,1,64,3,"2023-08-24 14:07:55"
964,510880,230.8,0,1,0,10,"2023-08-24 14:10:04"
965,43.23,1592000,44.4,1,41,4,"2023-08-24 14:10:04"
966,0.193966,1586540,0.20392,1,39,5,"2023-08-24 14:10:04"
967,4.87,17745400,5.04,1,58,2,"2023-08-24 14:10:04"
968,20.95,366000000,21.97,1,75,1,"2023-08-24 14:10:05"
969,4.86,17798900,5.04,1,58,2,"2023-08-24 14:16:50"
970,0.193947,1586200,0.20392,1,39,5,"2023-08-24 14:16:50"
971,0.193947,1586200,0.20392,1,39,5,"2023-08-24 14:16:54"
972,510706,230.72,0,1,0,10,"2023-08-24 14:18:12"
973,0.00026845,10404,0.00027335,1,1,11,"2023-08-24 14:18:12"
974,534650,0,0,1,0,8,"2023-08-24 14:18:12"
975,510706,230.72,0,1,0,10,"2023-08-24 14:22:47"
976,0.193851,1589100,0.20392,1,39,5,"2023-08-24 14:22:47"
977,4.87,17843700,5.04,1,58,2,"2023-08-24 14:22:47"
978,653.1,0,0,1,0,6,"2023-08-24 14:22:47"
979,20.98,365176000,21.97,1,75,1,"2023-08-24 14:22:47"
980,4.87,17788100,5.04,1,58,2,"2023-08-24 14:24:48"
981,0.193716,1587130,0.20392,1,39,5,"2023-08-24 14:24:48"
982,510706,230.72,0,1,0,10,"2023-08-24 14:24:48"
983,0.322975,38323300,0.332665,1,64,3,"2023-08-24 14:24:48"
984,43.23,1320640,44.4,1,41,4,"2023-08-24 14:24:48"
985,4.86,17831400,5.04,1,58,2,"2023-08-24 14:26:01"
986,0.19353,1585890,0.20392,1,39,5,"2023-08-24 14:26:01"
987,43.13,2469770,44.4,1,41,4,"2023-08-24 14:26:01"
988,510706,230.72,0,1,0,10,"2023-08-24 14:26:02"
989,0.193655,1586780,0.20392,1,39,5,"2023-08-24 14:28:20"
990,4.87,17854400,5.04,1,58,2,"2023-08-24 14:28:20"
991,510706,230.72,0,1,0,10,"2023-08-24 14:28:20"
992,9007220,14993.4,0,1,0,12,"2023-08-24 14:28:20"
993,510706,230.72,0,1,0,10,"2023-08-24 14:30:55"
994,0.193986,1588240,0.20392,1,39,5,"2023-08-24 14:30:55"
995,43.23,1592740,44.4,1,41,4,"2023-08-24 14:30:55"
996,4.87,17892800,5.04,1,58,2,"2023-08-24 14:30:55"
997,4.87,17869300,5.04,1,58,2,"2023-08-24 14:32:31"
998,0.19402,1588820,0.20392,1,39,5,"2023-08-24 14:32:31"
999,43.2,1590880,44.4,1,41,4,"2023-08-24 14:32:31"
1000,0.0014506,16350.8,0.00148623,1,1,7,"2023-08-24 14:32:32"
1001,510706,230.72,0,1,0,10,"2023-08-24 14:32:32"
1002,961124,0,0,1,0,9,"2023-08-24 14:32:32"
1003,0.194371,1592980,0.20392,1,39,5,"2023-08-24 14:34:53"
1004,510706,230.72,0,1,0,10,"2023-08-24 14:34:53"
1005,43.27,2479120,44.4,1,41,4,"2023-08-24 14:34:53"
1006,4.88,17911900,5.04,1,58,2,"2023-08-24 14:34:53"
1007,0.323795,39087400,0.332665,1,64,3,"2023-08-24 14:34:53"
1008,0.00145418,16391.2,0.00148623,1,1,7,"2023-08-24 14:34:54"
1009,0.0002688,10419.5,0.00027335,1,1,11,"2023-08-24 14:34:54"
1010,4.88,17922800,5.04,1,58,2,"2023-08-24 14:36:08"
1011,0.194301,1592860,0.20392,1,39,5,"2023-08-24 14:36:08"
1012,43.32,1312950,44.4,1,41,4,"2023-08-24 14:36:08"
1013,0.323852,39102000,0.332665,1,64,3,"2023-08-24 14:36:08"
1014,534650,0,0,1,0,8,"2023-08-24 14:36:08"
1015,961124,0,0,1,0,9,"2023-08-24 14:36:08"
1016,4.88,17929100,5.04,1,58,2,"2023-08-24 14:38:56"
1017,43.3,1582200,44.4,1,41,4,"2023-08-24 14:38:56"
1018,0.19425,1587980,0.20392,1,39,5,"2023-08-24 14:38:56"
1019,965820,0,0,1,0,9,"2023-08-24 14:38:56"
1020,4.88,17943800,5.04,1,58,2,"2023-08-24 14:40:55"
1021,0.0014533,16381.3,0.00148623,1,1,7,"2023-08-24 14:40:56"
